mutant, misMatchPercentage, isSameDimensions, analysisTime
565, 0.05, true, 99
566, 44.37, true, 139
566, 99.99, true, 183
566, 90.63, true, 169
566, 93.11, true, 171
567, 0.61, true, 107
567, 0.05, true, 101
567, 0.56, true, 99
567, 0.05, true, 99
568, 99.86, true, 184
568, 93.48, true, 170
568, 90.48, true, 167
568, 93.11, true, 171
569, 0.61, true, 104
569, 0.05, true, 106
569, 0.56, true, 99
569, 0.05, true, 101
570, 99.86, true, 211
570, 93.48, true, 191
570, 90.48, true, 165
570, 93.11, true, 176
571, 99.86, true, 187
571, 93.48, true, 174
571, 90.48, true, 165
571, 93.11, true, 179
572, 0.06, true, 102
572, 0.05, true, 98
572, 0.56, true, 98
572, 0.05, true, 100
573, 0.61, true, 104
573, 0.05, true, 102
573, 0.56, true, 104
573, 0.05, true, 97
574, 0.06, true, 102
574, 0.05, true, 99
574, 0.56, true, 97
574, 0.05, true, 95
575, 0.60, true, 100
575, 0.05, true, 100
575, 0.56, true, 100
575, 0.05, true, 98
576, 0.60, true, 97
576, 0.05, true, 104
576, 0.56, true, 98
576, 0.05, true, 100
577, 0.60, true, 97
577, 0.05, true, 100
577, 0.56, true, 99
577, 0.05, true, 100
578, 0.07, true, 109
578, 0.05, true, 101
578, 0.57, true, 97
578, 0.05, true, 98
579, 0.07, true, 106
579, 0.05, true, 99
579, 0.57, true, 102
579, 0.05, true, 102
580, 0.07, true, 102
580, 0.05, true, 103
580, 0.57, true, 97
580, 0.05, true, 102
581, 0.61, true, 100
581, 0.05, true, 103
581, 0.57, true, 101
581, 0.05, true, 127
582, 0.06, true, 104
582, 0.05, true, 103
582, 0.56, true, 102
582, 0.05, true, 102
583, 0.60, true, 100
583, 0.05, true, 100
583, 0.56, true, 101
583, 0.05, true, 101
584, 0.60, true, 103
584, 0.05, true, 100
584, 0.56, true, 98
584, 0.05, true, 100
585, 85.29, true, 175
585, 93.48, true, 172
585, 90.48, true, 167
585, 93.11, true, 175
586, 99.86, true, 183
586, 93.48, true, 177
586, 90.48, true, 163
586, 93.11, true, 172
587, 0.60, true, 98
587, 0.05, true, 100
587, 0.56, true, 99
587, 0.05, true, 104
588, 0.06, true, 106
588, 0.05, true, 107
588, 0.56, true, 122
588, 0.05, true, 100
589, 0.60, true, 95
589, 0.05, true, 104
589, 0.56, true, 107
589, 0.05, true, 101
590, 0.61, true, 97
590, 0.05, true, 98
590, 0.56, true, 102
590, 0.05, true, 98
591, 0.61, true, 101
591, 0.05, true, 101
591, 0.56, true, 102
591, 0.05, true, 102
592, 0.07, true, 106
592, 0.05, true, 101
592, 0.56, true, 103
592, 0.05, true, 102
593, 0.07, true, 100
593, 0.05, true, 99
593, 0.56, true, 100
593, 0.05, true, 101
594, 99.86, true, 191
594, 93.48, true, 170
594, 90.48, true, 169
594, 93.11, true, 170
595, 99.86, true, 182
595, 93.48, true, 169
595, 90.48, true, 162
595, 93.11, true, 172
596, 0.05, true, 103
596, 0.05, true, 102
596, 0.56, true, 105
596, 0.05, true, 100
597, 0.05, true, 112
597, 0.05, true, 101
597, 0.56, true, 97
597, 0.03, true, 102
598, 0.60, true, 97
598, 0.03, true, 101
598, 0.55, true, 99
598, 0.03, true, 100
599, 0.60, true, 96
599, 0.03, true, 96
599, 0.55, true, 100
599, 0.03, true, 96
600, 0.06, true, 106
600, 0.03, true, 99
600, 0.55, true, 102
600, 0.03, true, 102
601, 0.06, true, 103
601, 0.03, true, 99
601, 0.56, true, 117
601, 0.04, true, 98
602, 0.06, true, 102
602, 0.04, true, 102
602, 0.56, true, 103
602, 0.04, true, 98
603, 0.60, true, 102
603, 0.04, true, 100
603, 0.56, true, 101
603, 0.04, true, 102
604, 99.86, true, 188
604, 93.48, true, 175
604, 90.48, true, 168
604, 93.11, true, 172
605, 0.60, true, 104
605, 0.04, true, 98
605, 0.56, true, 98
605, 0.05, true, 103
606, 0.07, true, 106
606, 0.05, true, 101
606, 0.56, true, 100
606, 0.05, true, 101
607, 0.07, true, 112
607, 0.05, true, 104
607, 0.56, true, 99
607, 0.05, true, 105
608, 0.07, true, 101
608, 0.05, true, 138
608, 0.56, true, 128
608, 0.05, true, 100
609, 99.86, true, 184
609, 93.48, true, 170
609, 90.48, true, 175
609, 93.11, true, 173
610, 0.60, true, 97
610, 0.05, true, 99
610, 0.56, true, 101
610, 0.05, true, 100
611, 0.06, true, 105
611, 0.05, true, 102
611, 0.56, true, 96
611, 0.05, true, 101
612, 0.06, true, 102
612, 0.05, true, 99
612, 0.56, true, 100
612, 0.05, true, 115
613, 0.60, true, 99
613, 0.05, true, 100
613, 0.56, true, 101
613, 0.05, true, 101
614, 99.86, true, 179
614, 93.48, true, 176
614, 90.48, true, 163
614, 93.11, true, 174
615, 0.60, true, 97
615, 0.05, true, 97
615, 0.56, true, 108
615, 0.05, true, 103
616, 99.86, true, 186
616, 93.48, true, 172
616, 90.48, true, 163
616, 93.11, true, 182
617, 0.60, true, 99
617, 0.05, true, 102
617, 0.56, true, 106
617, 0.05, true, 108
618, 0.07, true, 100
618, 0.05, true, 100
618, 0.57, true, 100
618, 0.05, true, 97
619, 0.07, true, 114
619, 0.05, true, 109
619, 0.57, true, 113
619, 0.05, true, 106
620, 0.61, true, 103
620, 0.05, true, 110
620, 0.57, true, 98
620, 0.05, true, 100
621, 0.07, true, 117
621, 0.05, true, 101
621, 0.56, true, 101
621, 0.05, true, 96
622, 99.86, true, 194
622, 93.48, true, 171
622, 90.48, true, 165
622, 93.11, true, 166
623, 99.86, true, 183
623, 93.48, true, 174
623, 90.48, true, 170
623, 93.11, true, 165
624, 0.60, true, 97
624, 0.05, true, 101
624, 0.56, true, 102
624, 0.05, true, 98
625, 0.06, true, 108
625, 0.05, true, 99
625, 0.56, true, 102
625, 0.05, true, 100
626, 0.06, true, 103
626, 0.05, true, 101
626, 0.56, true, 103
626, 0.05, true, 101
627, 0.60, true, 97
627, 0.05, true, 102
627, 0.56, true, 101
627, 0.05, true, 100
628, 0.60, true, 97
628, 0.05, true, 102
628, 0.56, true, 105
628, 0.05, true, 97
629, 0.06, true, 113
629, 0.05, true, 111
629, 0.56, true, 104
629, 0.05, true, 106
630, 0.07, true, 108
630, 0.05, true, 103
630, 0.56, true, 104
630, 0.05, true, 102
631, 0.07, true, 107
631, 0.05, true, 104
631, 0.56, true, 104
631, 0.05, true, 103
632, 99.86, true, 202
632, 93.48, true, 171
632, 90.48, true, 167
632, 93.11, true, 165
633, 99.86, true, 189
633, 93.48, true, 179
633, 90.48, true, 168
633, 93.11, true, 168
634, 0.05, true, 154
634, 0.05, true, 125
634, 0.56, true, 108
634, 0.05, true, 98
635, 99.86, true, 186
635, 93.48, true, 177
635, 90.48, true, 169
635, 93.11, true, 169
636, 0.59, true, 100
636, 0.05, true, 101
636, 0.56, true, 107
636, 0.05, true, 103
637, 99.86, true, 195
637, 93.48, true, 177
637, 90.48, true, 176
637, 93.11, true, 191
638, 99.86, true, 189
638, 93.48, true, 186
638, 90.48, true, 170
638, 93.11, true, 172
639, 0.06, true, 103
639, 0.03, true, 104
639, 0.55, true, 101
639, 0.03, true, 102
640, 0.60, true, 103
640, 0.03, true, 101
640, 0.55, true, 99
640, 0.03, true, 101
641, 99.86, true, 189
641, 93.48, true, 178
641, 90.48, true, 169
641, 93.11, true, 177
642, 99.86, true, 195
642, 93.48, true, 178
642, 90.48, true, 169
642, 93.11, true, 169
643, 99.86, true, 183
643, 93.48, true, 177
643, 90.48, true, 173
643, 93.11, true, 244
644, 0.58, true, 102
644, 0.03, true, 99
644, 0.54, true, 99
644, 0.03, true, 105
645, 0.05, true, 101
645, 0.03, true, 97
645, 0.55, true, 100
645, 0.03, true, 95
646, 0.05, true, 108
646, 0.03, true, 97
646, 0.55, true, 98
646, 0.03, true, 98
647, 0.59, true, 100
647, 0.03, true, 99
647, 0.55, true, 101
647, 0.03, true, 99
648, 99.86, true, 182
648, 93.48, true, 200
648, 90.48, true, 166
648, 93.11, true, 172
649, 99.86, true, 184
649, 93.48, true, 176
649, 90.48, true, 168
649, 93.11, true, 172
650, 0.59, true, 97
650, 0.03, true, 101
650, 0.54, true, 97
650, 0.03, true, 105
651, 99.86, true, 184
651, 93.48, true, 170
651, 90.48, true, 163
651, 93.11, true, 173
652, 99.86, true, 181
652, 93.48, true, 172
652, 90.48, true, 166
652, 93.11, true, 177
653, 0.58, true, 102
653, 0.03, true, 98
653, 0.54, true, 100
653, 0.03, true, 101
654, 0.58, true, 99
654, 0.03, true, 103
654, 0.54, true, 101
654, 0.03, true, 100
655, 0.04, true, 103
655, 0.03, true, 114
655, 0.54, true, 103
655, 0.03, true, 103
656, 0.04, true, 110
656, 0.03, true, 98
656, 0.54, true, 101
656, 0.03, true, 101
657, 0.59, true, 100
657, 0.03, true, 100
657, 0.55, true, 103
657, 0.03, true, 100
658, 0.05, true, 106
658, 0.03, true, 98
658, 0.55, true, 98
658, 0.03, true, 99
659, 0.59, true, 100
659, 0.03, true, 102
659, 0.55, true, 114
659, 0.03, true, 103
660, 99.86, true, 184
660, 93.48, true, 169
660, 90.48, true, 165
660, 93.11, true, 168
661, 0.04, true, 104
661, 0.03, true, 102
661, 0.55, true, 102
661, 0.03, true, 100
662, 99.86, true, 198
662, 93.48, true, 169
662, 90.48, true, 168
662, 93.11, true, 174
663, 99.86, true, 183
663, 93.48, true, 173
663, 90.48, true, 167
663, 93.11, true, 173
664, 0.04, true, 114
664, 0.03, true, 106
664, 0.55, true, 99
664, 0.03, true, 99
665, 0.59, true, 99
665, 0.03, true, 104
665, 0.55, true, 98
665, 0.03, true, 106
666, 0.59, true, 105
666, 0.03, true, 98
666, 0.69, true, 101
666, 0.03, true, 106
667, 0.04, true, 101
667, 0.03, true, 110
667, 0.55, true, 103
667, 0.03, true, 101
668, 0.04, true, 103
668, 0.03, true, 101
668, 0.55, true, 103
668, 0.03, true, 99
669, 99.86, true, 185
669, 93.48, true, 170
669, 90.48, true, 174
669, 93.11, true, 171
670, 0.59, true, 97
670, 0.03, true, 103
670, 0.55, true, 102
670, 0.03, true, 101
671, 0.59, true, 103
671, 0.03, true, 99
671, 0.55, true, 99
671, 0.03, true, 101
672, 0.05, true, 104
672, 0.03, true, 99
672, 0.55, true, 103
672, 0.03, true, 99
673, 0.03, true, 108
673, 0.03, true, 103
673, 0.54, true, 100
673, 0.03, true, 100
674, 0.03, true, 115
674, 0.03, true, 114
674, 0.54, true, 116
674, 0.03, true, 98
675, 0.03, true, 103
675, 0.03, true, 98
675, 0.54, true, 100
675, 0.03, true, 102
676, 0.03, true, 112
676, 0.03, true, 105
676, 0.54, true, 101
676, 0.03, true, 105
677, 0.05, true, 102
677, 0.02, true, 98
677, 0.53, true, 102
677, 0.02, true, 101
678, 0.59, true, 105
678, 0.02, true, 105
678, 0.53, true, 102
678, 0.02, true, 101
679, 0.59, true, 102
679, 0.02, true, 105
679, 0.53, true, 103
679, 0.02, true, 104
680, 0.59, true, 96
680, 0.02, true, 105
680, 0.53, true, 100
680, 0.02, true, 101
681, 0.60, true, 113
681, 0.04, true, 109
681, 0.56, true, 105
681, 0.04, true, 104
682, 0.06, true, 104
682, 0.04, true, 103
682, 0.56, true, 99
682, 0.04, true, 107
683, 0.60, true, 100
683, 0.04, true, 100
683, 0.56, true, 116
683, 0.04, true, 100
684, 0.60, true, 99
684, 0.04, true, 98
684, 0.56, true, 97
684, 0.04, true, 101
685, 0.07, true, 107
685, 0.05, true, 100
685, 0.56, true, 98
685, 0.05, true, 105
686, 0.07, true, 106
686, 0.05, true, 105
686, 0.56, true, 102
686, 0.05, true, 98
687, 0.61, true, 99
687, 0.05, true, 108
687, 0.56, true, 123
687, 0.05, true, 99
688, 0.07, true, 163
688, 0.05, true, 98
688, 0.56, true, 102
688, 0.05, true, 97
689, 0.07, true, 103
689, 0.05, true, 102
689, 0.56, true, 99
689, 0.05, true, 96
690, 0.06, true, 103
690, 0.05, true, 102
690, 0.56, true, 102
690, 0.05, true, 98
691, 0.60, true, 113
691, 0.05, true, 103
691, 0.56, true, 103
691, 0.05, true, 117
692, 0.06, true, 104
692, 0.05, true, 104
692, 0.56, true, 102
692, 0.05, true, 96
693, 0.06, true, 104
693, 0.05, true, 98
693, 0.56, true, 99
693, 0.05, true, 97
694, 0.06, true, 104
694, 0.05, true, 105
694, 0.56, true, 116
694, 0.05, true, 109
695, 0.06, true, 102
695, 0.05, true, 99
695, 0.56, true, 106
695, 0.05, true, 97
696, 0.06, true, 105
696, 0.05, true, 100
696, 0.56, true, 107
696, 0.05, true, 97
697, 0.06, true, 105
697, 0.05, true, 102
697, 0.57, true, 111
697, 0.05, true, 97
698, 0.07, true, 101
698, 0.05, true, 100
698, 0.57, true, 106
698, 0.05, true, 97
699, 0.61, true, 101
699, 0.05, true, 102
699, 0.57, true, 102
699, 0.05, true, 100
700, 0.07, true, 105
700, 0.05, true, 106
700, 0.57, true, 103
700, 0.05, true, 106
701, 0.61, true, 100
701, 0.05, true, 99
701, 0.56, true, 112
701, 0.05, true, 97
702, 0.06, true, 104
702, 0.05, true, 100
702, 0.56, true, 99
702, 0.05, true, 97
703, 0.60, true, 98
703, 0.05, true, 112
703, 0.56, true, 112
703, 0.05, true, 100
704, 0.60, true, 99
704, 0.05, true, 99
704, 0.56, true, 104
704, 0.05, true, 101
705, 99.86, true, 182
705, 93.48, true, 178
705, 90.48, true, 172
705, 93.11, true, 169
706, 96.48, true, 186
706, 99.99, true, 184
706, 90.63, true, 165
706, 93.11, true, 166
707, 0.60, true, 99
707, 0.05, true, 105
707, 0.56, true, 101
707, 0.05, true, 98
708, 0.06, true, 116
708, 0.05, true, 105
708, 0.56, true, 101
708, 0.05, true, 104
709, 0.60, true, 101
709, 0.05, true, 102
709, 0.56, true, 100
709, 0.05, true, 98
710, 99.86, true, 191
710, 93.48, true, 180
710, 90.48, true, 172
710, 93.11, true, 172
711, 0.61, true, 102
711, 0.05, true, 99
711, 0.56, true, 99
711, 0.05, true, 97
712, 99.86, true, 182
712, 93.48, true, 172
712, 90.48, true, 172
712, 93.11, true, 165
713, 0.61, true, 109
713, 0.05, true, 101
713, 0.56, true, 100
713, 0.05, true, 99
714, 99.86, true, 187
714, 93.48, true, 178
714, 90.48, true, 164
714, 93.11, true, 173
715, 99.86, true, 179
715, 93.48, true, 178
715, 90.48, true, 198
715, 93.11, true, 170
716, 99.86, true, 200
716, 93.48, true, 187
716, 90.48, true, 166
716, 93.11, true, 167
717, 0.60, true, 97
717, 88.45, true, 183
717, 90.48, true, 164
717, 93.11, true, 176
718, 0.60, true, 101
718, 80.91, true, 196
718, 90.48, true, 173
718, 93.11, true, 199
719, 0.06, true, 105
719, 0.03, true, 98
719, 0.55, true, 100
719, 0.03, true, 98
720, 0.06, true, 105
720, 85.66, true, 176
720, 90.48, true, 176
720, 93.11, true, 179
721, 0.06, true, 101
721, 89.57, true, 178
721, 90.48, true, 172
721, 93.11, true, 165
722, 0.06, true, 103
722, 0.04, true, 98
722, 0.55, true, 109
722, 0.04, true, 106
723, 0.06, true, 106
723, 0.04, true, 100
723, 0.55, true, 102
723, 0.04, true, 111
724, 0.60, true, 105
724, 0.04, true, 100
724, 0.55, true, 100
724, 0.04, true, 99
725, 0.60, true, 100
725, 0.04, true, 97
725, 0.56, true, 102
725, 0.04, true, 104
726, 0.60, true, 115
726, 0.04, true, 101
726, 0.56, true, 109
726, 0.04, true, 106
727, 0.60, true, 98
727, 0.04, true, 101
727, 0.56, true, 101
727, 0.04, true, 99
728, 0.06, true, 107
728, 0.04, true, 111
728, 0.56, true, 105
728, 0.04, true, 101
729, 0.60, true, 100
729, 0.04, true, 97
729, 0.56, true, 102
729, 0.04, true, 96
730, 0.60, true, 125
730, 0.04, true, 114
730, 0.56, true, 103
730, 0.04, true, 105
731, 0.06, true, 105
731, 0.04, true, 100
731, 0.56, true, 100
731, 0.04, true, 96
732, 0.60, true, 100
732, 0.04, true, 100
732, 0.56, true, 100
732, 0.04, true, 98
733, 0.05, true, 125
733, 0.04, true, 128
733, 0.56, true, 106
733, 0.04, true, 109
734, 0.05, true, 103
734, 0.04, true, 98
734, 0.56, true, 113
734, 0.04, true, 112
735, 0.59, true, 98
735, 0.04, true, 100
735, 0.56, true, 99
735, 0.04, true, 97
736, 0.59, true, 101
736, 0.04, true, 96
736, 0.56, true, 100
736, 0.04, true, 106
737, 0.06, true, 105
737, 0.05, true, 102
737, 0.56, true, 102
737, 0.05, true, 108
738, 0.06, true, 104
738, 0.05, true, 99
738, 0.56, true, 100
738, 0.05, true, 135
739, 100.00, true, 155
739, 100.00, true, 131
739, 100.00, true, 158
739, 100.00, true, 141
740, 0.60, true, 100
740, 0.05, true, 101
740, 0.56, true, 164
740, 0.05, true, 102
741, 0.06, true, 100
741, 0.04, true, 97
741, 0.56, true, 99
741, 0.04, true, 96
742, 0.60, true, 95
742, 0.04, true, 95
742, 0.56, true, 97
742, 0.04, true, 97
743, 0.60, true, 95
743, 0.04, true, 95
743, 0.56, true, 97
743, 0.04, true, 96
744, 0.60, true, 95
744, 0.04, true, 95
744, 0.56, true, 98
744, 0.04, true, 95
745, 0.60, true, 95
745, 0.04, true, 95
745, 0.56, true, 98
745, 0.04, true, 96
746, 0.06, true, 99
746, 0.04, true, 95
746, 0.56, true, 98
746, 0.04, true, 97
747, 0.06, true, 100
747, 0.04, true, 97
747, 0.56, true, 100
747, 0.04, true, 97
748, 0.06, true, 99
748, 0.04, true, 95
748, 0.56, true, 99
748, 0.04, true, 98
749, 0.60, true, 95
749, 0.04, true, 97
749, 0.56, true, 96
749, 0.04, true, 96
750, 0.06, true, 100
750, 0.04, true, 96
750, 0.56, true, 98
750, 0.04, true, 97
751, 0.60, true, 95
751, 0.04, true, 97
751, 0.56, true, 98
751, 0.04, true, 96
752, 0.06, true, 100
752, 0.04, true, 97
752, 0.56, true, 99
752, 0.04, true, 95
753, 0.06, true, 99
753, 0.04, true, 96
753, 0.56, true, 99
753, 0.04, true, 96
754, 0.59, true, 96
754, 0.04, true, 96
754, 0.54, true, 97
754, 0.04, true, 95
755, 0.59, true, 95
755, 0.04, true, 97
755, 0.56, true, 97
755, 0.04, true, 96
756, 0.59, true, 95
756, 0.04, true, 96
756, 0.56, true, 98
756, 0.04, true, 96
757, 0.05, true, 100
757, 0.04, true, 95
757, 0.54, true, 97
757, 0.03, true, 95
758, 0.06, true, 100
758, 0.03, true, 95
758, 0.54, true, 99
758, 0.03, true, 95
759, 0.06, true, 103
759, 0.03, true, 99
759, 0.54, true, 98
759, 0.03, true, 95
760, 0.60, true, 96
760, 0.03, true, 94
760, 0.54, true, 98
760, 0.03, true, 96
761, 0.60, true, 96
761, 0.03, true, 96
761, 0.54, true, 97
761, 0.04, true, 96
762, 0.59, true, 97
762, 0.04, true, 96
762, 0.55, true, 98
762, 0.04, true, 96
763, 0.59, true, 95
763, 0.04, true, 96
763, 0.55, true, 99
763, 0.04, true, 96
764, 0.05, true, 99
764, 0.04, true, 96
764, 0.55, true, 99
764, 0.04, true, 95
765, 0.59, true, 97
765, 0.04, true, 97
765, 0.55, true, 99
765, 0.04, true, 96
766, 0.06, true, 100
766, 0.04, true, 96
766, 0.56, true, 98
766, 0.04, true, 96
767, 0.06, true, 101
767, 0.04, true, 96
767, 0.56, true, 98
767, 0.04, true, 97
768, 0.60, true, 96
768, 0.04, true, 95
768, 0.56, true, 98
768, 0.04, true, 96
769, 0.06, true, 101
769, 0.04, true, 96
769, 0.56, true, 96
769, 0.04, true, 96
770, 0.06, true, 99
770, 0.04, true, 96
770, 0.56, true, 97
770, 0.04, true, 96
771, 0.06, true, 99
771, 0.04, true, 96
771, 0.56, true, 99
771, 0.04, true, 96
772, 0.06, true, 100
772, 0.04, true, 95
772, 0.56, true, 99
772, 0.04, true, 95
773, 0.60, true, 98
773, 0.04, true, 97
773, 0.56, true, 98
773, 0.04, true, 95
774, 0.59, true, 94
774, 0.04, true, 95
774, 0.56, true, 98
774, 0.04, true, 96
775, 0.05, true, 100
775, 0.04, true, 96
775, 0.56, true, 100
775, 0.04, true, 96
776, 0.59, true, 99
776, 0.04, true, 96
776, 0.56, true, 97
776, 0.04, true, 96
777, 0.59, true, 97
777, 0.04, true, 101
777, 0.56, true, 97
777, 0.04, true, 96
778, 0.06, true, 99
778, 0.04, true, 96
778, 0.56, true, 98
778, 0.04, true, 96
779, 0.06, true, 98
779, 0.04, true, 96
779, 0.56, true, 97
779, 0.04, true, 95
780, 0.60, true, 95
780, 0.04, true, 98
780, 0.56, true, 99
780, 0.04, true, 96
781, 0.06, true, 100
781, 0.04, true, 96
781, 0.56, true, 98
781, 0.04, true, 95
782, 0.06, true, 99
782, 0.04, true, 95
782, 0.56, true, 98
782, 0.04, true, 95
783, 0.06, true, 99
783, 0.04, true, 96
783, 0.56, true, 97
783, 0.04, true, 96
784, 0.06, true, 100
784, 0.04, true, 95
784, 0.56, true, 100
784, 0.04, true, 96
785, 0.60, true, 96
785, 0.04, true, 96
785, 0.56, true, 101
785, 0.04, true, 96
786, 0.06, true, 99
786, 0.04, true, 95
786, 0.56, true, 98
786, 0.04, true, 95
787, 0.60, true, 96
787, 0.04, true, 95
787, 0.56, true, 98
787, 0.04, true, 95
788, 0.06, true, 100
788, 0.04, true, 96
788, 0.56, true, 98
788, 0.04, true, 94
789, 0.60, true, 96
789, 0.04, true, 95
789, 0.56, true, 97
789, 0.04, true, 95
790, 0.60, true, 97
790, 0.04, true, 96
790, 0.56, true, 99
790, 0.04, true, 95
791, 0.06, true, 103
791, 0.04, true, 96
791, 0.56, true, 99
791, 0.04, true, 97
792, 0.06, true, 99
792, 0.04, true, 95
792, 83.60, true, 165
792, 93.11, true, 284
793, 0.60, true, 97
793, 0.04, true, 95
793, 82.24, true, 164
793, 93.11, true, 164
794, 0.60, true, 95
794, 0.04, true, 97
794, 92.70, true, 171
794, 93.11, true, 165
795, 0.59, true, 95
795, 0.04, true, 96
795, 0.55, true, 97
795, 0.04, true, 97
796, 0.59, true, 97
796, 0.04, true, 97
796, 45.52, true, 157
796, 93.11, true, 165
797, 0.04, true, 99
797, 0.04, true, 96
797, 0.55, true, 98
797, 0.04, true, 97
798, 0.04, true, 99
798, 0.04, true, 94
798, 92.51, true, 163
798, 93.11, true, 165
799, 0.60, true, 96
799, 0.03, true, 97
799, 0.54, true, 97
799, 0.03, true, 96
800, 0.06, true, 100
800, 0.03, true, 94
800, 70.44, true, 159
800, 93.11, true, 164
801, 0.60, true, 96
801, 0.03, true, 103
801, 0.54, true, 98
801, 0.03, true, 96
802, 0.06, true, 98
802, 0.03, true, 97
802, 90.48, true, 163
802, 93.11, true, 164
803, 0.60, true, 95
803, 0.04, true, 96
803, 0.56, true, 99
803, 0.04, true, 97
804, 0.06, true, 100
804, 0.04, true, 96
804, 80.15, true, 166
804, 93.11, true, 165
805, 0.60, true, 96
805, 0.04, true, 96
805, 0.56, true, 100
805, 0.04, true, 95
806, 0.06, true, 100
806, 0.04, true, 95
806, 90.48, true, 162
806, 93.11, true, 162
807, 0.60, true, 96
807, 0.05, true, 95
807, 76.89, true, 161
807, 93.11, true, 164
808, 0.06, true, 98
808, 0.05, true, 95
808, 0.56, true, 98
808, 0.05, true, 95
809, 0.06, true, 99
809, 0.05, true, 96
809, 0.56, true, 98
809, 0.05, true, 95
810, 0.61, true, 95
810, 0.05, true, 98
810, 90.48, true, 275
810, 93.11, true, 164
811, 0.61, true, 95
811, 0.05, true, 94
811, 0.56, true, 102
811, 0.04, true, 94
812, 0.60, true, 95
812, 0.04, true, 95
812, 48.06, true, 157
812, 93.11, true, 163
813, 0.60, true, 97
813, 0.04, true, 96
813, 0.56, true, 99
813, 0.04, true, 97
814, 0.06, true, 102
814, 0.04, true, 96
814, 90.48, true, 163
814, 93.11, true, 164
815, 0.06, true, 100
815, 0.04, true, 99
815, 0.56, true, 99
815, 0.04, true, 95
816, 0.60, true, 95
816, 0.04, true, 97
816, 81.26, true, 166
816, 93.11, true, 163
817, 0.05, true, 99
817, 0.04, true, 96
817, 90.47, true, 165
817, 93.11, true, 167
818, 0.05, true, 105
818, 0.04, true, 97
818, 0.56, true, 99
818, 0.04, true, 97
819, 0.05, true, 98
819, 0.04, true, 99
819, 45.58, true, 164
819, 93.11, true, 164
820, 0.06, true, 100
820, 0.05, true, 96
820, 0.56, true, 98
820, 0.05, true, 95
821, 0.60, true, 95
821, 0.05, true, 96
821, 90.48, true, 162
821, 93.11, true, 167
822, 0.60, true, 96
822, 0.05, true, 96
822, 0.56, true, 97
822, 0.05, true, 96
823, 0.06, true, 100
823, 0.05, true, 95
823, 80.16, true, 166
823, 93.11, true, 173
824, 0.06, true, 100
824, 0.04, true, 97
824, 0.56, true, 98
824, 0.04, true, 98
825, 0.60, true, 95
825, 0.04, true, 96
825, 90.48, true, 163
825, 93.11, true, 167
826, 0.06, true, 99
826, 0.04, true, 96
826, 0.56, true, 98
826, 0.04, true, 94
827, 0.60, true, 97
827, 0.04, true, 95
827, 74.63, true, 163
827, 93.11, true, 166
828, 0.60, true, 95
828, 0.04, true, 97
828, 0.56, true, 99
828, 0.04, true, 95
829, 0.60, true, 95
829, 0.04, true, 101
829, 90.48, true, 161
829, 93.11, true, 163
830, 0.60, true, 96
830, 0.04, true, 95
830, 0.56, true, 100
830, 0.04, true, 95
831, 0.06, true, 100
831, 0.04, true, 95
831, 45.04, true, 157
831, 93.11, true, 165
832, 0.60, true, 96
832, 0.04, true, 95
832, 0.56, true, 100
832, 0.04, true, 97
833, 0.06, true, 99
833, 0.04, true, 95
833, 90.32, true, 169
833, 93.11, true, 166
834, 0.06, true, 100
834, 0.04, true, 96
834, 0.56, true, 99
834, 0.04, true, 96
835, 0.06, true, 99
835, 0.04, true, 96
835, 43.79, true, 133
835, 93.11, true, 165
836, 0.06, true, 103
836, 0.04, true, 96
836, 0.56, true, 99
836, 0.04, true, 96
837, 0.05, true, 101
837, 0.04, true, 98
837, 90.48, true, 162
837, 93.11, true, 164
838, 0.05, true, 101
838, 0.04, true, 95
838, 0.56, true, 99
838, 0.04, true, 95
839, 0.59, true, 98
839, 0.04, true, 96
839, 81.03, true, 164
839, 93.11, true, 163
840, 0.05, true, 99
840, 0.04, true, 96
840, 0.56, true, 97
840, 0.03, true, 96
841, 0.60, true, 97
841, 0.03, true, 97
841, 90.48, true, 162
841, 93.11, true, 163
842, 0.06, true, 99
842, 0.03, true, 95
842, 0.54, true, 99
842, 0.03, true, 95
843, 0.06, true, 99
843, 0.03, true, 97
843, 81.26, true, 164
843, 93.11, true, 164
844, 0.06, true, 99
844, 0.03, true, 96
844, 0.54, true, 98
844, 0.03, true, 95
845, 0.05, true, 100
845, 0.04, true, 95
845, 90.48, true, 163
845, 93.11, true, 164
846, 0.60, true, 97
846, 0.04, true, 95
846, 0.55, true, 98
846, 0.04, true, 96
847, 0.60, true, 95
847, 0.04, true, 95
847, 74.51, true, 163
847, 93.11, true, 164
848, 0.60, true, 96
848, 0.04, true, 96
848, 0.55, true, 99
848, 0.04, true, 96
849, 0.06, true, 101
849, 0.04, true, 95
849, 90.47, true, 165
849, 93.11, true, 165
850, 0.60, true, 95
850, 0.04, true, 95
850, 0.56, true, 100
850, 0.04, true, 96
851, 0.06, true, 99
851, 0.04, true, 96
851, 45.23, true, 159
851, 93.11, true, 165
852, 0.60, true, 96
852, 0.04, true, 96
852, 0.56, true, 98
852, 0.04, true, 96
853, 0.06, true, 99
853, 0.04, true, 95
853, 90.48, true, 163
853, 93.11, true, 163
854, 0.06, true, 107
854, 0.04, true, 98
854, 70.45, true, 160
854, 93.11, true, 178
855, 0.60, true, 95
855, 0.04, true, 97
855, 0.56, true, 96
855, 0.04, true, 96
856, 0.06, true, 99
856, 0.04, true, 96
856, 0.56, true, 98
